AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P101,P102,P103,P103A,P110,P110A1,P111A,P1121,P1144,P301A,P530A,P1$01,P1$02,P1$03,P1$04,P1$05,P1$06,P1$07,P1$08,P1$09,P1$10,P1$11,P1$12,P1$13,P1$14,P1$15,P1$16,P1$17,P1$18,P1$19,P1$20,P1$21,P7,confi
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,10,11,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,10,43,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,4,11,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,4,43,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,6,11,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,6,43,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,2,11,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016336,125,11,080104,6,2,1,3,6,3,1,2,1,1,1,2,43,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,2,2,1,1,2,17.46031746031746
2020,11,016390,009,11,080501,6,5,1,3,6,4,1,1,5,1,0,5,92,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,11.11111111111111
2020,11,016390,009,11,080501,6,5,1,3,6,4,1,1,5,1,0,6,92,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,11.11111111111111
2020,11,016390,009,11,080501,6,5,1,3,6,4,1,1,5,1,0,5,92,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,11.11111111111111
2020,11,016390,009,11,080501,6,5,1,3,6,4,1,1,5,1,0,2,92,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,11.11111111111111
2020,11,016390,031,11,080501,6,5,1,3,6,4,1,1,9,0,0,6,23,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,3,1,1,1,1,1,2,9.523809523809524
2020,11,016390,031,11,080501,6,5,1,3,6,4,1,1,9,0,0,4,23,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,3,1,1,1,1,1,2,9.523809523809524
2020,11,016390,031,11,080501,6,5,1,3,6,4,1,1,9,0,0,5,23,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,3,1,1,1,1,1,2,9.523809523809524
2020,11,016430,089,11,080408,7,5,1,1,5,1,1,2,1,1,0,3,507,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,31.746031746031743
2020,11,016430,089,11,080408,7,5,1,1,5,1,1,2,1,1,0,9,507,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,31.746031746031743
2020,11,016440,162,11,081101,6,7,1,3,4,4,1,2,7,1,0,3,214,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,11.11111111111111
2020,11,016440,162,11,081101,6,7,1,3,4,4,1,2,7,1,0,3,214,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,11.11111111111111
2020,11,016440,162,11,081101,6,7,1,3,4,4,1,2,7,1,0,3,214,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,11.11111111111111
2020,11,016533,026,11,090118,5,4,1,4,5,3,1,1,1,1,0,6,210,3,3,3,2,1,3,3,2,2,3,2,2,1,3,3,3,2,2,2,2,2,2,44.44444444444444
2020,11,016533,026,11,090118,5,4,1,4,5,3,1,1,1,1,0,7,210,3,3,3,2,1,3,3,2,2,3,2,2,1,3,3,3,2,2,2,2,2,2,44.44444444444444
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,4,5101,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,4,230,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,3,5101,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,3,230,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,8,5101,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,8,230,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,6,5101,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016533,039,11,090118,5,4,4,1,3,1,2,1,2,1,1,6,230,3,3,4,3,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,2,3,3,60.317460317460316
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,351,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,77,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,3,351,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,3,77,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,351,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,77,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,351,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,002,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,77,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1,2,2,2,28.57142857142857
2020,11,016570,051,11,090723,5,6,1,4,6,4,1,2,1,1,0,5,137,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,2,2,2,1,42.857142857142854
2020,11,016570,051,11,090723,5,6,1,4,6,4,1,2,1,1,0,5,137,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,2,2,2,1,42.857142857142854
2020,11,016570,051,11,090723,5,6,1,4,6,4,1,2,1,1,0,3,137,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,2,2,2,1,42.857142857142854
2020,11,016570,051,11,090723,5,6,1,4,6,4,1,2,1,1,0,2,137,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,2,2,2,1,42.857142857142854
2020,11,016570,051,11,090723,5,6,1,4,6,4,1,2,1,1,0,1,137,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,2,2,2,1,42.857142857142854
2020,11,016570,067,11,090723,5,6,1,4,6,3,1,2,1,1,0,1,75,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,33.33333333333333
2020,11,016570,067,11,090723,5,6,1,4,6,3,1,2,1,1,0,3,75,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,33.33333333333333
2020,11,016570,067,11,090723,5,6,1,4,6,3,1,2,1,1,0,4,75,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,33.33333333333333
2020,11,016570,067,11,090723,5,6,1,4,6,3,1,2,1,1,0,3,75,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,33.33333333333333
2020,11,016570,067,11,090723,5,6,1,4,6,3,1,2,1,1,0,5,75,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,33.33333333333333
2020,11,016580,169,11,090717,5,7,1,3,6,3,1,2,4,1,0,6,116,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,3,2,3,11.11111111111111
2020,11,016580,169,11,090717,5,7,1,3,6,3,1,2,4,1,0,8,116,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,3,2,3,11.11111111111111
2020,11,016580,169,11,090717,5,7,1,3,6,3,1,2,4,1,0,3,116,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,3,2,3,11.11111111111111
2020,11,016580,169,11,090717,5,7,1,3,6,3,1,2,4,1,0,1,116,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,3,2,3,11.11111111111111
2020,11,016631,104,11,090207,5,6,1,4,6,4,1,1,4,1,0,3,243,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,20.634920634920633
2020,11,016631,104,11,090207,5,6,1,4,6,4,1,1,4,1,0,4,243,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,20.634920634920633
2020,11,016631,104,11,090207,5,6,1,4,6,4,1,1,4,1,0,7,243,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,20.634920634920633
2020,11,016631,104,11,090207,5,6,1,4,6,4,1,1,4,1,0,5,243,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,20.634920634920633
2020,11,016631,104,11,090207,5,6,1,4,6,4,1,1,4,1,0,4,243,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,20.634920634920633
2020,11,016631,104,11,090207,5,6,1,4,6,4,1,1,4,1,0,3,243,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,20.634920634920633
2020,11,016692,006,11,100101,7,2,2,1,3,1,1,1,1,1,1,8,711,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,41.269841269841265
2020,11,016692,006,11,100101,7,2,2,1,3,1,1,1,1,1,1,8,275,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,41.269841269841265
2020,11,016692,006,11,100101,7,2,2,1,3,1,1,1,1,1,1,10,711,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,41.269841269841265
2020,11,016692,006,11,100101,7,2,2,1,3,1,1,1,1,1,1,10,275,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,41.269841269841265
2020,11,016692,006,11,100101,7,2,2,1,3,1,1,1,1,1,1,2,711,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,41.269841269841265
2020,11,016692,006,11,100101,7,2,2,1,3,1,1,1,1,1,1,2,275,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,41.269841269841265
2020,11,016692,134,11,100101,7,2,1,1,5,1,1,1,1,1,1,4,140,1,1,1,4,3,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,3,14.285714285714285
2020,11,016692,134,11,100101,7,2,1,1,5,1,1,1,1,1,1,11,140,1,1,1,4,3,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,3,14.285714285714285
2020,11,016692,134,11,100101,7,2,1,1,5,1,1,1,1,1,1,11,140,1,1,1,4,3,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,3,14.285714285714285
2020,11,016730,048,11,100608,7,3,1,1,5,1,1,1,6,1,1,4,97,1,2,2,2,2,2,3,1,1,2,2,1,1,2,2,3,1,1,1,3,1,2,23.809523809523807
2020,11,016730,048,11,100608,7,3,1,1,5,1,1,1,6,1,1,8,97,1,2,2,2,2,2,3,1,1,2,2,1,1,2,2,3,1,1,1,3,1,2,23.809523809523807
2020,11,016730,071,11,100608,7,3,1,7,3,4,1,1,6,1,1,6,1290,1,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,28.57142857142857
2020,11,016730,071,11,100608,7,3,1,7,3,4,1,1,6,1,1,6,1290,1,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,28.57142857142857
2020,11,016730,071,11,100608,7,3,1,7,3,4,1,1,6,1,1,9,1290,1,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,28.57142857142857
2020,11,016730,071,11,100608,7,3,1,7,3,4,1,1,6,1,1,6,1290,1,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,28.57142857142857
2020,11,016730,071,11,100608,7,3,1,7,3,4,1,1,6,1,1,5,1290,1,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,28.57142857142857
2020,11,016748,058,11,100601,7,3,4,1,5,4,2,2,2,1,1,10,344,2,2,3,1,1,2,2,2,2,2,2,1,1,2,2,1,3,2,2,2,3,3,30.158730158730158
2020,11,016852,014,11,110106,2,2,1,1,5,1,1,1,1,1,1,3,864,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9.523809523809524
2020,11,016852,014,11,110106,2,2,1,1,5,1,1,1,1,1,1,10,864,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9.523809523809524
2020,11,016852,029,11,110106,2,2,2,1,3,1,1,1,1,1,0,6,1285,3,3,4,2,2,2,4,2,4,4,4,1,1,1,2,1,3,3,3,3,3,3,53.96825396825397
2020,11,016852,029,11,110106,2,2,2,1,3,1,1,1,1,1,0,10,1285,3,3,4,2,2,2,4,2,4,4,4,1,1,1,2,1,3,3,3,3,3,3,53.96825396825397
2020,11,016852,029,11,110106,2,2,2,1,3,1,1,1,1,1,0,5,1285,3,3,4,2,2,2,4,2,4,4,4,1,1,1,2,1,3,3,3,3,3,3,53.96825396825397
2020,11,016852,029,11,110106,2,2,2,1,3,1,1,1,1,1,0,2,1285,3,3,4,2,2,2,4,2,4,4,4,1,1,1,2,1,3,3,3,3,3,3,53.96825396825397
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,5,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,1,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,9,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,6,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,3,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,3,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,002,11,110106,2,2,1,1,5,1,1,1,1,1,1,2,355,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,11,016899,010,11,110106,2,2,1,1,5,1,1,1,1,1,0,3,1547,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,63.49206349206349
2020,11,016899,010,11,110106,2,2,1,1,5,1,1,1,1,1,0,5,1547,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,63.49206349206349
2020,11,016951,031,11,110113,2,5,1,1,3,1,1,1,1,1,1,6,2162,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,11,016951,031,11,110113,2,5,1,1,3,1,1,1,1,1,1,5,2162,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,11,016951,031,11,110113,2,5,1,1,3,1,1,1,1,1,1,5,2162,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,11,016951,031,11,110113,2,5,1,1,3,1,1,1,1,1,1,2,2162,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,11,016951,061,11,110113,2,5,1,3,5,5,1,1,1,1,1,6,225,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,23.809523809523807
2020,11,016951,061,11,110113,2,5,1,3,5,5,1,1,1,1,1,4,225,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,23.809523809523807
2020,11,016951,061,11,110113,2,5,1,3,5,5,1,1,1,1,1,9,225,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,23.809523809523807
2020,11,016951,061,11,110113,2,5,1,3,5,5,1,1,1,1,1,3,225,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,23.809523809523807
2020,11,016951,090,11,110113,2,5,1,1,5,1,1,1,1,1,1,6,403,2,2,2,1,1,2,3,1,1,2,2,1,1,2,2,3,2,2,2,2,2,2,26.984126984126984
2020,11,016951,090,11,110113,2,5,1,1,5,1,1,1,1,1,1,5,403,2,2,2,1,1,2,3,1,1,2,2,1,1,2,2,3,2,2,2,2,2,2,26.984126984126984
2020,11,016951,090,11,110113,2,5,1,1,5,1,1,1,1,1,1,2,403,2,2,2,1,1,2,3,1,1,2,2,1,1,2,2,3,2,2,2,2,2,2,26.984126984126984
2020,11,016961,012,11,110507,2,2,1,1,5,1,1,1,1,1,1,6,773,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,53.96825396825397
2020,11,016961,012,11,110507,2,2,1,1,5,1,1,1,1,1,1,6,773,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,53.96825396825397
2020,11,016961,012,11,110507,2,2,1,1,5,1,1,1,1,1,1,8,773,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,53.96825396825397
2020,11,016961,012,11,110507,2,2,1,1,5,1,1,1,1,1,1,5,773,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,53.96825396825397
2020,11,016961,012,11,110507,2,2,1,1,5,1,1,1,1,1,1,3,773,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,53.96825396825397
2020,11,016961,012,11,110507,2,2,1,1,5,1,1,1,1,1,1,2,773,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,53.96825396825397
2020,11,016961,056,11,110507,2,2,1,1,5,1,1,1,1,1,1,6,597,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,36.507936507936506
2020,11,016961,056,11,110507,2,2,1,1,5,1,1,1,1,1,1,6,680,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,36.507936507936506
2020,11,016961,056,11,110507,2,2,1,1,5,1,1,1,1,1,1,6,597,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,36.507936507936506
2020,11,016961,056,11,110507,2,2,1,1,5,1,1,1,1,1,1,6,680,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,36.507936507936506
2020,11,016961,056,11,110507,2,2,1,1,5,1,1,1,1,1,1,5,597,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,36.507936507936506
2020,11,016961,056,11,110507,2,2,1,1,5,1,1,1,1,1,1,5,680,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,36.507936507936506
2020,11,017016,027,11,110201,2,2,1,1,5,1,1,1,1,1,0,8,158,2,2,3,1,1,2,2,1,1,3,2,1,1,3,3,3,1,1,1,1,1,2,23.809523809523807
2020,11,017016,027,11,110201,2,2,1,1,5,1,1,1,1,1,0,8,158,2,2,3,1,1,2,2,1,1,3,2,1,1,3,3,3,1,1,1,1,1,2,23.809523809523807
2020,11,017016,027,11,110201,2,2,1,1,5,1,1,1,1,1,0,3,158,2,2,3,1,1,2,2,1,1,3,2,1,1,3,3,3,1,1,1,1,1,2,23.809523809523807
2020,11,017016,070,11,110201,2,2,1,1,5,5,1,1,1,1,0,6,1682,2,2,3,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1,1,2,19.047619047619047
2020,11,017016,070,11,110201,2,2,1,1,5,5,1,1,1,1,0,6,465,2,2,3,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1,1,2,19.047619047619047
2020,11,017016,070,11,110201,2,2,1,1,5,5,1,1,1,1,0,3,1682,2,2,3,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1,1,2,19.047619047619047
2020,11,017016,070,11,110201,2,2,1,1,5,5,1,1,1,1,0,3,465,2,2,3,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1,1,2,19.047619047619047
2020,11,017016,085,11,110201,2,2,1,1,3,1,1,1,1,1,1,9,1202,3,3,3,2,2,3,3,2,2,3,2,1,1,3,3,3,3,2,2,3,2,2,47.61904761904761
2020,11,017016,085,11,110201,2,2,1,1,3,1,1,1,1,1,1,6,1202,3,3,3,2,2,3,3,2,2,3,2,1,1,3,3,3,3,2,2,3,2,2,47.61904761904761
2020,11,017016,099,11,110201,2,2,1,1,5,1,1,1,1,1,1,6,1369,3,3,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,1,58.730158730158735
2020,11,017016,099,11,110201,2,2,1,1,5,1,1,1,1,1,1,9,1369,3,3,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,1,58.730158730158735
2020,11,017016,099,11,110201,2,2,1,1,5,1,1,1,1,1,1,9,1369,3,3,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,1,58.730158730158735
2020,11,017032,085,11,110104,2,5,1,1,5,1,1,1,1,1,0,4,917,1,2,4,1,1,4,4,2,2,4,1,1,1,2,2,4,2,2,2,2,2,1,39.682539682539684
2020,11,017032,085,11,110104,2,5,1,1,5,1,1,1,1,1,0,3,917,1,2,4,1,1,4,4,2,2,4,1,1,1,2,2,4,2,2,2,2,2,1,39.682539682539684
2020,11,017087,045,11,110106,2,8,1,3,6,5,1,1,7,1,0,6,750,2,2,2,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,15.873015873015872
2020,11,017087,045,11,110106,2,8,1,3,6,5,1,1,7,1,0,6,750,2,2,2,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,15.873015873015872
